Country,Year,CO2_Emissions
United Kingdom,2021,5.341246879150719
United Kingdom,2022,5.453942467558212
United Kingdom,2023,5.014264739221782
United Kingdom,2024,5.294629680484522
United Kingdom,2025,5.773724584314296
Germany,2015,9.495947882433475
Germany,2016,8.34965033942341
Germany,2017,9.570213237652917
Germany,2018,8.547968146982246
Germany,2019,9.35710791610072
Germany,2020,8.632633635165794
Germany,2021,8.736936376638578
Germany,2022,7.8307327972176575
Germany,2023,8.193172371283325
Germany,2024,8.035962858669501
Germany,2025,8.12507697636634
France,2015,4.789429151729388
France,2016,4.739472801055375
France,2017,4.401014444157663
France,2018,4.707983451054337
France,2019,4.216034308897075
France,2020,4.183779707269993
France,2021,4.898530680009473
France,2022,4.406358957040198
France,2023,4.705954188581656
France,2024,4.733391993543994
France,2025,3.969102285890873
Italy,2015,6.397908774427133
Italy,2016,6.403609211265288
Italy,2017,5.814402912514827
Italy,2018,5.638266445700257
Italy,2019,5.409631524016817
Italy,2020,6.240637560875917
Italy,2021,5.790513753905029
Italy,2022,5.141899732216448
Italy,2023,5.433784949232089
Italy,2024,5.6386171809302965
Italy,2025,5.48185759509676
Spain,2015,5.021256266805464
Spain,2016,5.238497545072319
Spain,2017,5.253948498141477
Spain,2018,4.585190572862366
Spain,2019,5.345304006437194
Spain,2020,5.208012822365932
Spain,2021,4.641837964411539
Spain,2022,5.336481044830665
Spain,2023,5.15884567980143
Spain,2024,4.928611241503076
Spain,2025,4.4428275582615795
Netherlands,2015,9.531654690267331
Netherlands,2016,9.68383450213997
Netherlands,2017,9.744666729157831
Netherlands,2018,9.09761613131023
Netherlands,2019,9.347808046678201
Netherlands,2020,9.88365008863281
Netherlands,2021,9.639324999214951
Netherlands,2022,9.7299938097472
Netherlands,2023,8.78827941035242
Netherlands,2024,9.838660601434222
Netherlands,2025,8.929110135759236
Sweden,2015,4.293657738468929
Sweden,2016,3.6352180558385747
Sweden,2017,3.8827655109015495
Sweden,2018,3.8708498912975786
Sweden,2019,3.631447387616473
Sweden,2020,4.004039559096495
Sweden,2021,3.698476320439479
Sweden,2022,3.9263114745399026
Sweden,2023,3.6902280610542766
Sweden,2024,3.817624986657476
Sweden,2025,3.431722582343424
Norway,2015,7.18890927141735
Norway,2016,6.460553064712862
Norway,2017,6.54892091993877
Norway,2018,6.762466689757915
Norway,2019,6.7554567112798525
Norway,2020,6.067643406688238
Norway,2021,6.701529478160735
Norway,2022,6.332541776085799
Norway,2023,6.891086314820047
Norway,2024,6.463684861018497
Norway,2025,6.187094882270237
Iceland,2015,7.563886109588749
Iceland,2016,8.402473017860059
Iceland,2017,7.201778875301813
Iceland,2018,7.613726901310872
Iceland,2019,7.3417920905066865
Iceland,2020,6.8449641989999
Iceland,2021,6.758869238646006
Iceland,2022,6.958195310916173
Iceland,2023,6.830850761187944
Iceland,2024,7.129947580352456
Iceland,2025,7.846959382029687
India,2015,1.640568287037333
India,2016,1.938022088047651
India,2017,1.8641112065462881
India,2018,2.0069355429611853
India,2019,1.981002563154814
India,2020,1.895222998098314
India,2021,1.9905066686248771
India,2022,2.2216823472508738
India,2023,2.2903792584411766
India,2024,2.3517968237914566
India,2025,2.7684742501147546
China,2015,8.243954115694807
China,2016,7.304381890566069
China,2017,8.513005576882994
China,2018,8.089199069713823
China,2019,7.391704767890684
China,2020,8.13219833370784
China,2021,8.79143730008787
China,2022,8.19005528474517
China,2023,8.60030123813658
China,2024,8.600814337145776
China,2025,9.534171853563615
Japan,2015,9.19232916233613
Japan,2016,8.606029410859085
Japan,2017,8.642653826365828
Japan,2018,8.601066180630097
Japan,2019,8.398870205149015
Japan,2020,8.316518015125206
Japan,2021,9.327331536795809
Japan,2022,8.621976278417115
Japan,2023,8.67007078418212
Japan,2024,8.13306545644322
Japan,2025,8.657059514949978
South Korea,2015,11.380540190598857
South Korea,2016,11.519639226463807
South Korea,2017,10.622970588872754
South Korea,2018,10.947440535478462
South Korea,2019,12.562320193280883
South Korea,2020,11.253087124599462
South Korea,2021,11.093944573208063
South Korea,2022,11.383911517188334
South Korea,2023,11.28698868400922
South Korea,2024,10.062945073836781
South Korea,2025,11.175606432018377
Australia,2015,15.51610513632881
Australia,2016,15.296182405269361
Australia,2017,16.23108771545988
Australia,2018,17.000210197292528
Australia,2019,14.044025622885407
Australia,2020,14.77930217508994
Australia,2021,14.70772924275827
Australia,2022,16.331237562180615
Australia,2023,14.740844968114173
Australia,2024,16.43488501226404
Australia,2025,16.33031427755216
New Zealand,2015,7.270993811707074
New Zealand,2016,7.761536363541989
New Zealand,2017,6.697629533491847
New Zealand,2018,7.696488315171106
New Zealand,2019,6.993154919774901
New Zealand,2020,6.837772081727788
New Zealand,2021,7.3443735428007395
New Zealand,2022,6.99032882021214
New Zealand,2023,6.368329116990299
New Zealand,2024,6.341227550757886
New Zealand,2025,6.81661525096636
South Africa,2015,8.736408596825052
South Africa,2016,8.088464182018297
South Africa,2017,7.321369604237312
South Africa,2018,7.940143120737534
South Africa,2019,8.14664632149156
South Africa,2020,6.915977957986181
South Africa,2021,6.678329298012523
South Africa,2022,7.821321299617578
South Africa,2023,7.141750603521039
South Africa,2024,7.897296867999846
South Africa,2025,6.779677357553981
United States,2015,14.964296531862688
United States,2016,15.991246150408545
United States,2017,14.070442119259345
United States,2018,14.710872713448367
United States,2019,15.572079447887187
United States,2020,14.694801295233706
United States,2021,12.826241615255935
United States,2022,14.476019526641036
United States,2023,14.819421598503787
United States,2024,15.057796628946633
United States,2025,13.841490241190243
Canada,2015,13.60612928730167
Canada,2016,13.276883747538756
Canada,2017,12.84523966609063
Canada,2018,15.385707542362184
Canada,2019,14.733724490800974
Canada,2020,13.254327189339866
Canada,2021,12.532898144384678
Canada,2022,15.355077586219542
Canada,2023,12.934252839220088
Canada,2024,14.587563574980308
Canada,2025,15.002431651396016
Mexico,2015,3.6370944200714326
Mexico,2016,3.61199767019611
Mexico,2017,3.308808759157955
Mexico,2018,3.44302228535864
Mexico,2019,3.4005817175795188
Mexico,2020,3.295528204037082
Mexico,2021,3.622898462612681
Mexico,2022,3.5847145611920443
Mexico,2023,4.053267493994231
Mexico,2024,3.405523941424417
Mexico,2025,3.5862070345234356
Brazil,2015,2.3564549283825476
Brazil,2016,2.3168699324880517
Brazil,2017,2.5325981320365916
Brazil,2018,2.343698636726238
Brazil,2019,2.259290604082283
Brazil,2020,2.4490448636172606
Brazil,2021,2.489727363948404
Brazil,2022,2.502468198218142
Brazil,2023,2.531627520639885
Brazil,2024,2.4030882738953125
Brazil,2025,2.4222487260127807
Argentina,2015,4.414489772711762
Argentina,2016,4.154144692794245
Argentina,2017,4.4522326962023735
Argentina,2018,4.198298476427599
Argentina,2019,3.8501639929694003
Argentina,2020,3.6246363067306344
Argentina,2021,4.42003964110909
Argentina,2022,4.327047944945391
Argentina,2023,4.615157340770396
Argentina,2024,4.6975799670092675
Argentina,2025,4.463972803094763
Colombia,2015,1.8689030089547274
Colombia,2016,1.8706545504058
Colombia,2017,1.7294332092344986
Colombia,2018,1.969841015162235
Colombia,2019,1.7485586441223895
Colombia,2020,1.6288500729886226
Colombia,2021,2.0309590868016723
Colombia,2022,1.9888218286448518
Colombia,2023,2.05008956818283
Colombia,2024,2.1450498583912982
Colombia,2025,2.3060943401869274
Peru,2015,2.0285253572517252
Peru,2016,2.140834184349311
Peru,2017,2.120142357579462
Peru,2018,2.0117661767783
Peru,2019,2.071455264899864
Peru,2020,1.9893033142333525
Peru,2021,1.9885976418918145
Peru,2022,2.2623550724185417
Peru,2023,2.110000111136155
Peru,2024,2.3939130910958286
Peru,2025,2.1699923123647564
Chile,2015,4.54642591540543
Chile,2016,4.030289497512603
Chile,2017,3.8170270817680536
Chile,2018,4.146231605361231
Chile,2019,3.7859823578135656
Chile,2020,4.530945036561088
Chile,2021,4.082469308182558
Chile,2022,3.9863710769352627
Chile,2023,4.422465725038149
Chile,2024,3.9699888091882176
Chile,2025,4.48330288453759
United Kingdom,2015,6.32190487847593
United Kingdom,2016,6.266788471544201
United Kingdom,2017,6.1550944356645205
United Kingdom,2018,5.602123969379029
United Kingdom,2019,5.884253250262409
United Kingdom,2020,6.3711408901934865
United Kingdom,2021,5.709687611048683
United Kingdom,2022,5.832411935254233
United Kingdom,2023,5.908301943564825
United Kingdom,2024,5.116747827198449
United Kingdom,2025,4.872696022068512
Germany,2015,8.843842462684915
Germany,2016,9.120514547080072
Germany,2017,8.527800526560991
Germany,2018,8.482954499101181
Germany,2019,8.485275801829673
Germany,2020,7.7330299849703605
Germany,2021,8.982812698944604
Germany,2022,8.511217678572816
Germany,2023,8.775815975593007
Germany,2024,7.444455918010753
Germany,2025,8.498806886996014
France,2015,4.8778435189289935
France,2016,4.754394091637149
France,2017,4.734930311558141
France,2018,4.886732597807737
France,2019,4.308186776466507
France,2020,4.893389886385155
France,2021,4.376656896608939
France,2022,4.9189222448207826
France,2023,4.774805240338335
France,2024,4.555932302753645
France,2025,4.02730391280146
Italy,2015,6.274676781127495
Italy,2016,5.8694507876050235
Italy,2017,5.677885735710717
Italy,2018,5.890003601633126
Italy,2019,6.120395957894012
Italy,2020,6.0797856644065185
Italy,2021,6.070553412314077
Italy,2022,5.3439135623434915
Italy,2023,5.079416840473935
Italy,2024,6.043224730995212
Italy,2025,5.825878238070223
Spain,2015,5.633518017119189
Spain,2016,5.395048912813582
Spain,2017,5.130143476612
Spain,2018,4.708471871434189
Spain,2019,5.30878852509667
Spain,2020,5.452818560131329
Spain,2021,4.823272401946345
Spain,2022,5.092621450734403
Spain,2023,4.6373029496687135
Spain,2024,4.909750320612318
Spain,2025,4.548777894893365
Netherlands,2015,8.672606984213727
Netherlands,2016,10.025966701077325
Netherlands,2017,8.910785631101819
Netherlands,2018,9.736355649620656
Netherlands,2019,10.112664555323715
Netherlands,2020,9.266884875293718
Netherlands,2021,9.640924145633575
Netherlands,2022,8.904303679491335
Netherlands,2023,8.376724838793049
Netherlands,2024,8.947739776660068
Netherlands,2025,8.66024057352178
Sweden,2015,3.7634380226598343
Sweden,2016,4.14274870159829
Sweden,2017,3.9671755462170357
Sweden,2018,4.002935258784986
Sweden,2019,3.550889528301848
Sweden,2020,3.778760058180411
Sweden,2021,3.7319796233036646
Sweden,2022,3.604342118631186
Sweden,2023,3.3851400965155833
Sweden,2024,3.521048793257195
Sweden,2025,3.8623663456366946
Norway,2015,7.316734594218891
Norway,2016,6.969828564181393
Norway,2017,7.4761269314198024
Norway,2018,6.47358197352613
Norway,2019,6.747491782836239
Norway,2020,6.511369022241448
Norway,2021,6.1440317127311115
Norway,2022,6.5742918186971675
Norway,2023,7.063434095643797
Norway,2024,6.433255263808955
Norway,2025,6.137489514753927
Iceland,2015,7.836690450422813
Iceland,2016,7.659945909418807
Iceland,2017,7.185324600855347
Iceland,2018,8.271335075510336
Iceland,2019,7.735745320463972
Iceland,2020,7.00480542770044
Iceland,2021,6.776201086149305
Iceland,2022,6.709342732892521
Iceland,2023,7.484523067521638
Iceland,2024,7.879511177398846
Iceland,2025,6.679113582728903
India,2015,1.9048503673057497
India,2016,2.0105577809024626
India,2017,2.007222262804388
India,2018,2.0546121752637507
India,2019,2.060954381633825
India,2020,1.9169187158088326
India,2021,2.2487946080806
India,2022,2.110340642133548
India,2023,2.3583922646688604
India,2024,2.6336695947189277
India,2025,2.799294050412819
China,2015,7.9744612257660705
China,2016,7.838469426565471
China,2017,8.010436249572148
China,2018,7.699430431700079
China,2019,7.733433538191304
China,2020,7.509401596000856
China,2021,8.9856461352117
China,2022,9.066955534812662
China,2023,8.741008444604116
China,2024,8.11389193173301
China,2025,8.140476263593667
Japan,2015,10.191815319100554
Japan,2016,10.135776320875397
Japan,2017,9.863177766685677
Japan,2018,8.939077729878175
Japan,2019,9.422212070936219
Japan,2020,9.677068983738309
Japan,2021,9.63353580264519
Japan,2022,9.342100623193998
Japan,2023,8.437030842478235
Japan,2024,8.192362895208854
Japan,2025,9.154941878143514
South Korea,2015,12.416549016530528
South Korea,2016,11.510557663951902
South Korea,2017,12.840351918281144
South Korea,2018,12.56082634141606
South Korea,2019,12.292703619970075
South Korea,2020,10.900826323767678
South Korea,2021,11.836671010584805
South Korea,2022,11.653236079046733
South Korea,2023,10.587707442987336
South Korea,2024,11.597550626021354
South Korea,2025,10.030829652219929
Australia,2015,18.12061325741588
Australia,2016,14.671473377000641
Australia,2017,17.11329084124183
Australia,2018,14.886283136408656
Australia,2019,14.85859750973127
Australia,2020,14.93965445015913
Australia,2021,15.762706768319278
Australia,2022,14.524860215378414
Australia,2023,16.256925526183164
Australia,2024,13.763595836471856
Australia,2025,14.160287905935593
New Zealand,2015,7.362846603059787
New Zealand,2016,7.321848974835522
New Zealand,2017,7.656770668240838
New Zealand,2018,6.740436875994421
New Zealand,2019,6.440771344505254
New Zealand,2020,6.586309909413921
New Zealand,2021,7.381696173214361
New Zealand,2022,6.561124689084199
New Zealand,2023,6.423370277707922
New Zealand,2024,7.4428995918431
New Zealand,2025,6.878336987059958
South Africa,2015,8.119996569580598
South Africa,2016,7.398324179235259
South Africa,2017,7.4009163904379385
South Africa,2018,8.042535198057188
South Africa,2019,8.203845566304771
South Africa,2020,7.349862349521454
South Africa,2021,6.774968444436343
South Africa,2022,7.1813840044006
South Africa,2023,7.5829331734148395
South Africa,2024,7.853352192999311
South Africa,2025,7.519537054566259
United States,2015,16.34030240396749
United States,2016,15.562088650567246
United States,2017,14.127549343832234
United States,2018,15.633285130698802
United States,2019,13.517900691261886
United States,2020,13.250931632453613
United States,2021,13.358446797354029
United States,2022,13.471653452687725
United States,2023,14.71983773284444
United States,2024,14.718877132901014
United States,2025,13.08659333920284
Canada,2015,14.984917772580799
Canada,2016,14.361531395256062
Canada,2017,13.97462691005343
Canada,2018,14.236392356815088
Canada,2019,12.711538619152607
Canada,2020,12.49255969053439
Canada,2021,13.714877019241111
Canada,2022,14.011774710180612
Canada,2023,13.017850898532247
Canada,2024,12.692505617321176
Canada,2025,13.395417568248487
Mexico,2015,3.7613174469168698
Mexico,2016,3.933962644861085
Mexico,2017,3.3571878061626963
Mexico,2018,3.618861895540654
Mexico,2019,3.5409274853946853
Mexico,2020,3.1765045373317338
Mexico,2021,3.317097572255187
Mexico,2022,3.6197154629712407
Mexico,2023,3.42393774722441
Mexico,2024,3.843029951325204
Mexico,2025,4.01339043682729
Brazil,2015,2.61637921885149
Brazil,2016,2.735893206945006
Brazil,2017,2.3721222524006556
Brazil,2018,2.5602716085856234
Brazil,2019,2.447811174989574
Brazil,2020,2.163683999106683
Brazil,2021,2.1814670179139486
Brazil,2022,2.592084949824687
Brazil,2023,2.6154899774363565
Brazil,2024,2.708295004854807
Brazil,2025,2.50229061981866
Argentina,2015,4.073155774763687
Argentina,2016,4.798379307371872
Argentina,2017,4.487882772625724
Argentina,2018,4.437024644757394
Argentina,2019,3.7418440212432142
Argentina,2020,4.17904806197129
Argentina,2021,4.462208534212098
Argentina,2022,4.513899664345458
Argentina,2023,4.41867871835925
Argentina,2024,4.684577918154679
Argentina,2025,4.005257777770282
Colombia,2015,1.865626815011164
Colombia,2016,1.8358189992397427
Colombia,2017,1.6926927738885882
Colombia,2018,1.757558656415309
Colombia,2019,1.7811122184329173
Colombia,2020,1.800836731912194
Colombia,2021,2.0798892516431184
Colombia,2022,1.801911912429605
Colombia,2023,1.9570688275657815
Colombia,2024,2.143106577694757
Colombia,2025,1.97748822335656
Peru,2015,2.1663847416821036
Peru,2016,2.0564577081671884
Peru,2017,2.035604700720627
Peru,2018,2.0049153321001123
Peru,2019,1.9963570391694132
Peru,2020,2.170865327520333
Peru,2021,2.2938665697362777
Peru,2022,2.2285802027671875
Peru,2023,2.07182673878837
Peru,2024,2.3147103841832695
Peru,2025,2.2663315285094345
Chile,2015,3.914656992188122
Chile,2016,4.15766077354191
Chile,2017,4.203229538537329
Chile,2018,4.523728494231743
Chile,2019,3.901090437313994
Chile,2020,4.352024309047915
Chile,2021,3.8952217590409766
Chile,2022,4.3176708153922965
Chile,2023,4.129248195898217
Chile,2024,4.279286290247419
Chile,2025,4.9360370904981625
United Kingdom,2015,6.988058617341574
United Kingdom,2016,5.697556094884154
United Kingdom,2017,5.659824082614708
United Kingdom,2018,5.522412103174944
United Kingdom,2019,5.504301452150024
United Kingdom,2020,5.482150804378454
United Kingdom,2021,6.13501280386261
United Kingdom,2022,5.13117898604353
United Kingdom,2023,5.967539802545666
United Kingdom,2024,5.245804239809191
United Kingdom,2025,5.630525930651095
Germany,2015,9.236059410387865
Germany,2016,9.259017875464195
Germany,2017,7.95682970958145
Germany,2018,9.479191819260915
Germany,2019,8.54653493589952
Germany,2020,8.969134190860323
Germany,2021,8.614861946778708
Germany,2022,7.9625021892764485
Germany,2023,7.673226902212203
Germany,2024,8.47213603828474
Germany,2025,8.019721588831699
France,2015,4.79883487648088
France,2016,4.885953969544829
France,2017,4.52352415178957
France,2018,4.2106660744685
France,2019,4.708823395033224
France,2020,4.838620604794048
France,2021,4.254207715315362
France,2022,4.421961829696916
France,2023,4.150775194270009
France,2024,4.149739728339446
France,2025,3.97158387160767
Italy,2015,5.456169530191
Italy,2016,5.642294116269999
Italy,2017,5.538561620829624
Italy,2018,5.358870980388444
Italy,2019,5.473607732082693
Italy,2020,5.316919869162178
Italy,2021,5.333093755881313
Italy,2022,5.181274337477992
Italy,2023,5.01544493615817
Italy,2024,5.692335084516146
Italy,2025,5.734677818887716
Spain,2015,5.672621293448511
Spain,2016,4.982823003932283
Spain,2017,5.468827719898362
Spain,2018,5.079054132340973
Spain,2019,4.538463561328238
Spain,2020,4.724741604477431
Spain,2021,5.329081353018846
Spain,2022,5.318112391091146
Spain,2023,4.3723922582870465
Spain,2024,4.3818280379624674
Spain,2025,4.502368882185377
Netherlands,2015,8.774119145493033
Netherlands,2016,9.119078946300364
Netherlands,2017,10.226728360185211
Netherlands,2018,8.553066763782681
Netherlands,2019,9.810166161535161
Netherlands,2020,9.579247119053221
Netherlands,2021,9.631985478123921
Netherlands,2022,8.234995628041005
Netherlands,2023,8.91946888891343
Netherlands,2024,8.218957570082887
Netherlands,2025,8.710140895794975
Sweden,2015,4.257600630315205
Sweden,2016,4.393517387369183
Sweden,2017,4.286782046530613
Sweden,2018,3.772912716442007
Sweden,2019,3.679714273361117
Sweden,2020,3.6109117142605767
Sweden,2021,4.109277882989757
Sweden,2022,3.5673022306376705
Sweden,2023,4.0573751543904
Sweden,2024,3.390335725395547
Sweden,2025,3.7568581720320036
Norway,2015,6.592308439475837
Norway,2016,6.458268116007358
Norway,2017,7.27143245639082
Norway,2018,6.722718843832689
Norway,2019,7.023547234810744
Norway,2020,6.244291861690706
Norway,2021,7.037856185255125
Norway,2022,6.202545270703113
Norway,2023,7.197563247932361
Norway,2024,6.921561771206992
Norway,2025,6.113142167534945
Iceland,2015,7.14713511510001
Iceland,2016,6.9561741664663925
Iceland,2017,8.030458004302984
Iceland,2018,7.580017201638874
Iceland,2019,7.320523423249603
Iceland,2020,7.369541340370786
Iceland,2021,7.748710602192657
Iceland,2022,7.359289767482456
Iceland,2023,6.7353236191901384
Iceland,2024,7.435631005192761
Iceland,2025,7.016871775024141
India,2015,1.8530618114729047
India,2016,1.813422579648164
India,2017,2.0331316785770306
India,2018,1.9449544582353442
India,2019,2.258598784070053
India,2020,2.112191688070118
India,2021,2.33174516186169
India,2022,2.1381197935806453
India,2023,2.5748086163424424
India,2024,2.4787449119797027
India,2025,2.7221183245016407
China,2015,8.246265006741334
China,2016,8.38461403815358
China,2017,7.39621914670865
China,2018,8.562971478276614
China,2019,8.790201878661833
China,2020,8.301180602024377
China,2021,8.86398135154031
China,2022,7.822209425162556
China,2023,8.357066813401401
China,2024,8.636876854724566
China,2025,8.985642727934659
Japan,2015,9.378436446339133
Japan,2016,8.957208984147657
Japan,2017,9.409911483949449
Japan,2018,8.953087116623376
Japan,2019,8.499820022243165
Japan,2020,9.423862417887792
Japan,2021,9.460471456253591
Japan,2022,9.716497652213283
Japan,2023,9.23726941424986
Japan,2024,8.83554207628826
Japan,2025,8.692611865229358
South Korea,2015,10.804139603324773
South Korea,2016,12.353804790233955
South Korea,2017,10.904496260371038
South Korea,2018,11.457063717515615
South Korea,2019,12.069073442723779
South Korea,2020,11.199557595175472
South Korea,2021,11.763477608135437
South Korea,2022,11.70708569179661
South Korea,2023,11.698078624171057
South Korea,2024,11.249522952817571
South Korea,2025,11.50801685487779
Australia,2015,16.511250238893652
Australia,2016,16.094600201349436
Australia,2017,17.31989832037748
Australia,2018,16.671130729420806
Australia,2019,16.024049471032953
Australia,2020,13.740005217251602
Australia,2021,14.926291377208408
Australia,2022,15.591623073272375
Australia,2023,16.487325783264964
Australia,2024,14.825086412177344
Australia,2025,16.045873552621835
New Zealand,2015,7.676016977829887
New Zealand,2016,7.4796835438448275
New Zealand,2017,7.491089881248423
New Zealand,2018,7.586415370738974
New Zealand,2019,7.497544493819539
New Zealand,2020,7.077106183349106
New Zealand,2021,6.2732941099278285
New Zealand,2022,6.8926799175943465
New Zealand,2023,7.016779053915865
New Zealand,2024,6.537593973819225
New Zealand,2025,6.723483283598186
South Africa,2015,8.003057188662341
South Africa,2016,7.481896145240492
South Africa,2017,7.433317802029958
South Africa,2018,8.353811717632183
South Africa,2019,7.329635504649171
South Africa,2020,7.287138573598669
South Africa,2021,7.641221813692834
South Africa,2022,7.178273640308707
South Africa,2023,6.8854892702192325
South Africa,2024,6.770034188776943
South Africa,2025,7.610529603101414
United States,2015,15.66064652453419
United States,2016,14.48218546988507
United States,2017,14.931999298981042
United States,2018,15.207594368748335
United States,2019,15.564174737919936
United States,2020,13.245158095353815
United States,2021,14.620132503740278
United States,2022,13.240155169216894
United States,2023,14.436940710996334
United States,2024,12.95416902640674
United States,2025,13.483233792300364
Canada,2015,14.244071515390837
Canada,2016,13.365030339030271
Canada,2017,15.225217127720027
Canada,2018,14.970232596312496
Canada,2019,12.550778357331263
Canada,2020,15.087203128046301
Canada,2021,14.660262132448969
Canada,2022,13.989977977069664
Canada,2023,13.057566417197195
Canada,2024,13.508978709980843
Canada,2025,14.104857624683534
Mexico,2015,3.5223697012236466
Mexico,2016,3.882819258946256
Mexico,2017,3.3902611377304384
Mexico,2018,3.3874979686463753
Mexico,2019,3.2427245705094303
Mexico,2020,3.3465495750330927
Mexico,2021,3.679260296162839
Mexico,2022,3.345015521251199
Mexico,2023,3.7023556082108806
Mexico,2024,4.040927219519852
Mexico,2025,3.6570138130732186
Brazil,2015,2.461041618887141
Brazil,2016,2.6547482239818034
Brazil,2017,2.368054597748338
Brazil,2018,2.295526005821153
Brazil,2019,2.1870728347020263
Brazil,2020,2.4912531726841767
Brazil,2021,2.625357460478774
Brazil,2022,2.6403395026247143
Brazil,2023,2.391566867594556
Brazil,2024,2.341386457284877
Brazil,2025,2.8003165082265067
Argentina,2015,4.150477674901125
Argentina,2016,4.791665037099432
Argentina,2017,4.305319265883209
Argentina,2018,4.235047744213606
Argentina,2019,3.8934946888308195
Argentina,2020,3.7175151179588806
Argentina,2021,4.39136870910924
Argentina,2022,4.0305534196561865
Argentina,2023,4.628586790722936
Argentina,2024,4.272674197889105
Argentina,2025,4.003873248603461
Colombia,2015,1.9772648288520143
Colombia,2016,1.8924685426037886
Colombia,2017,1.7355399375399305
Colombia,2018,1.6777104713856261
Colombia,2019,1.6867997781554922
Colombia,2020,1.6345676904937998
Colombia,2021,1.8839227210748155
Colombia,2022,1.830298410018123
Colombia,2023,2.145950701677138
Colombia,2024,2.1478041722317265
Colombia,2025,1.9972156332448057
Peru,2015,1.95382775971497
Peru,2016,1.9580852333762628
Peru,2017,2.0182265996391546
Peru,2018,1.9611573617799185
Peru,2019,1.953688500458122
Peru,2020,1.9090031414780924
Peru,2021,2.1935335939526266
Peru,2022,2.0532894943788826
Peru,2023,2.2737921381674644
Peru,2024,2.3877768243000115
Peru,2025,2.5090324156072965
Chile,2015,4.499766859997233
Chile,2016,4.059083674365987
Chile,2017,3.93887017717501
Chile,2018,4.324946632075014
Chile,2019,3.9214967467227084
Chile,2020,4.449320241436685
Chile,2021,4.392235996995328
Chile,2022,4.4275142996477
Chile,2023,4.101647002729028
Chile,2024,4.50534587966341
Chile,2025,4.580156404746743
United Kingdom,2015,5.96309606186012
United Kingdom,2016,6.305043046164687
United Kingdom,2017,6.6879452919049855
United Kingdom,2018,5.6800641353555354
United Kingdom,2019,6.078661374182324
United Kingdom,2020,6.220691752198162
United Kingdom,2021,5.791194930215546
United Kingdom,2022,5.7655127041562
United Kingdom,2023,5.6733507600408934
United Kingdom,2024,5.906145885543134
United Kingdom,2025,5.080991297870598
Germany,2015,8.526923098992224
Germany,2016,8.423675126739994
Germany,2017,9.084799305160617
Germany,2018,8.452378420808246
Germany,2019,8.540289762106884
Germany,2020,8.87150098968221
Germany,2021,8.004850526114081
Germany,2022,8.376442828141306
Germany,2023,7.884676256552449
Germany,2024,8.116295442794366
Germany,2025,8.454444048269501
France,2015,5.226714329130516
France,2016,4.338552174559328
France,2017,4.663298249970358
France,2018,4.684982815411682
France,2019,4.210459380868486
France,2020,4.9974186096727085
France,2021,4.1780761134689905
France,2022,4.315272658489834
France,2023,4.751073733113677
France,2024,4.466224849136117
France,2025,4.615897459182283
Italy,2015,5.958749806725846
Italy,2016,6.118687927527949
Italy,2017,5.525756801622824
Italy,2018,5.459725731099718
Italy,2019,5.51074291398031
Italy,2020,5.636408431342283
Italy,2021,5.484398664716089
Italy,2022,5.4689115045356225
Italy,2023,5.271037231516852
Italy,2024,5.322261501899599
Italy,2025,5.315432548257409
Spain,2015,5.062445489397889
Spain,2016,4.864558869971203
Spain,2017,5.042996953710733
Spain,2018,5.155013062081155
Spain,2019,4.895636949379077
Spain,2020,5.092452866042596
Spain,2021,4.945829184907771
Spain,2022,4.639966100236616
Spain,2023,4.662495125955944
Spain,2024,4.818184553941211
Spain,2025,5.101586298953289
Netherlands,2015,8.68193995235844
Netherlands,2016,10.2965695611214
Netherlands,2017,10.040938500690203
Netherlands,2018,8.380134418483374
Netherlands,2019,9.266471496614042
Netherlands,2020,9.725857747074727
Netherlands,2021,8.802313469136589
Netherlands,2022,9.117181164924917
Netherlands,2023,8.959006249601964
Netherlands,2024,9.509818550048523
Netherlands,2025,9.110043616837231
Sweden,2015,4.017902117430898
Sweden,2016,4.089687796126499
Sweden,2017,3.743200396167816
Sweden,2018,4.2640359860274355
Sweden,2019,3.649560697495528
Sweden,2020,4.142229196405992
Sweden,2021,3.9958171519286974
Sweden,2022,3.8437818937263426
Sweden,2023,3.394840893493977
Sweden,2024,3.4273505663977435
Sweden,2025,3.3358378299263673
Norway,2015,7.1606226785752805
Norway,2016,6.635678272406666
Norway,2017,7.557053769595084
Norway,2018,6.2604907241751375
Norway,2019,6.813281796491188
Norway,2020,6.41575777346776
Norway,2021,6.728260585731011
Norway,2022,6.321342681615853
Norway,2023,6.333065298135436
Norway,2024,6.869727230538458
Norway,2025,6.182797819141653
Iceland,2015,7.545070600861467
Iceland,2016,8.130000964258562
Iceland,2017,7.540106438544411
Iceland,2018,6.857937302338113
Iceland,2019,7.162738993810235
Iceland,2020,7.308366060361207
Iceland,2021,7.736887354193238
Iceland,2022,6.90933149522982
Iceland,2023,7.841368236946986
Iceland,2024,6.78438646407398
Iceland,2025,7.215678506178742
India,2015,1.6387083521409922
India,2016,1.8919689233036632
India,2017,1.9408807221811963
India,2018,2.0449074944378465
India,2019,2.056490167092678
India,2020,2.17183050531624
India,2021,2.0302205869142944
India,2022,2.419544754526845
India,2023,2.4247637268212174
India,2024,2.67683100636979
India,2025,2.5922853899300193
China,2015,7.727173194742436
China,2016,7.481649874442886
China,2017,8.013784183168712
China,2018,7.715639347804448
China,2019,8.581487472816512
China,2020,8.039419287537896
China,2021,7.999869160852831
